Timestamp,SCOP:AMRF:RF01:AI_MEAS1
2024/05/07 04:59:17.327,-0.117
2024/05/09 18:59:59.295,-0.089
2024/05/09 20:58:49.441,-0.083
2024/05/09 22:59:54.198,-0.265
2024/05/10 00:59:53.842,-0.087
2024/05/10 02:59:59.991,-0.095
2024/05/10 04:45:27.080,-0.083
2024/05/10 06:22:00.153,-0.085
2024/05/10 08:59:59.127,-0.093
2024/05/10 10:59:59.771,-0.091
2024/05/10 12:59:55.831,-0.097
2024/05/10 14:57:41.518,-0.091
2024/05/10 16:59:57.924,-0.093
2024/05/10 18:59:59.896,-0.097
2024/05/10 20:59:58.978,-0.091
2024/05/10 22:59:58.866,-0.095
2024/05/11 00:59:53.780,-0.087
2024/05/11 02:59:55.863,-0.087
2024/05/11 04:59:56.588,-0.093
2024/05/11 06:59:59.917,-0.089
2024/05/11 08:59:59.832,-0.087
2024/05/11 10:59:09.937,-0.085
2024/05/11 12:59:58.630,-0.087
2024/05/11 14:59:55.012,-0.089
2024/05/11 16:59:54.679,-0.085
2024/05/11 18:59:56.699,-0.103
2024/05/11 20:53:22.930,-0.111
2024/05/11 22:56:51.718,-0.121
2024/05/12 00:59:59.771,-0.117
2024/05/12 02:59:59.293,-0.109
2024/05/12 04:59:56.555,-0.103
2024/05/12 06:36:50.310,-0.113
2024/05/12 08:59:59.752,-0.115
2024/05/12 10:59:54.715,-0.105
2024/05/12 12:59:59.969,-0.109
2024/05/12 14:57:57.336,-0.109
2024/05/12 16:59:59.989,-0.119
2024/05/12 18:59:30.823,-0.097
2024/05/12 20:59:55.554,-0.105
2024/05/12 22:59:58.299,-0.107
2024/05/13 00:59:54.726,-0.117
2024/05/13 02:59:54.366,-0.113
2024/05/13 04:59:59.879,-0.111
2024/05/13 06:54:49.504,-0.113
2024/05/13 08:59:59.987,-0.105
2024/05/13 10:59:59.584,-0.047
2024/05/13 12:59:59.807,-0.115
2024/05/13 14:59:59.745,-0.111
2024/05/13 16:59:57.348,-0.105
2024/05/13 18:59:59.600,-0.123
2024/05/13 20:59:58.151,-0.115
2024/05/13 22:59:50.056,-0.115
2024/05/14 00:59:53.033,-0.117
2024/05/14 02:59:53.074,-0.105
2024/05/14 04:59:59.669,-0.115
2024/05/14 06:59:59.987,-0.119
2024/05/14 08:59:58.398,-0.133
2024/05/14 10:59:55.870,-0.113
2024/05/14 12:59:59.620,-0.115
2024/05/14 14:59:59.586,-0.113
2024/05/14 16:59:59.890,-0.111
2024/05/14 18:53:39.088,-0.117
2024/05/14 20:59:51.198,-0.113
2024/05/14 22:59:59.971,-0.109
2024/05/15 00:59:57.670,-0.131
2024/05/15 02:59:58.904,-0.117
2024/05/15 04:59:58.348,-0.119
2024/05/15 06:58:20.030,-0.121
2024/05/15 08:59:58.435,-0.121
2024/05/15 10:59:59.830,-0.117
2024/05/15 12:59:59.953,-0.237
2024/05/15 14:59:59.848,-0.115
2024/05/15 16:59:58.425,-0.107
2024/05/15 17:48:44.854,-0.223
2024/05/15 20:39:09.907,-0.123
2024/05/15 22:59:54.960,-0.117
2024/05/16 00:59:51.690,-0.119
2024/05/16 02:13:07.485,-0.121
2024/05/16 04:59:59.534,-0.113
2024/05/16 06:59:52.265,-0.117
2024/05/16 08:59:57.034,-0.123
2024/05/16 10:59:50.960,-0.305
2024/05/16 12:59:55.971,-0.115
2024/05/16 14:59:55.306,-0.123
2024/05/16 16:59:51.925,-0.121
2024/05/16 18:59:34.673,-0.113
2024/05/16 20:59:59.570,-0.117
2024/05/16 22:59:56.537,-0.111
2024/05/17 00:59:01.660,-0.115
2024/05/17 02:59:51.314,-0.131
2024/05/17 04:59:50.580,-0.113
2024/05/17 06:59:56.382,-0.119
2024/05/17 08:59:50.141,-0.015
2024/05/17 10:59:57.982,-0.105
2024/05/17 12:59:59.755,-0.095
2024/05/17 14:59:56.602,-0.093
2024/05/17 16:59:56.646,-0.089
2024/05/17 18:59:58.504,-0.115
2024/05/17 20:59:57.393,-0.121
2024/05/17 22:59:51.784,-0.111
2024/05/18 00:59:59.841,-0.117
2024/05/18 02:59:46.742,-0.119
2024/05/18 04:59:59.893,-0.103
2024/05/18 06:59:56.098,-0.121
2024/05/18 08:59:59.543,-0.111
2024/05/18 10:59:59.758,-0.133
2024/05/18 12:47:45.937,-0.127
2024/05/18 14:59:54.614,-0.121
2024/05/18 16:59:49.910,-0.127
2024/05/18 18:59:59.556,-0.115
2024/05/18 20:59:54.583,-0.127
2024/05/18 22:59:53.729,-0.127
2024/05/19 00:59:59.603,-0.131
2024/05/19 02:59:56.531,-0.123
2024/05/19 04:59:57.984,-0.125
2024/05/19 06:59:52.412,-0.135
2024/05/19 08:59:51.110,-0.125
2024/05/19 10:58:31.834,-0.119
2024/05/19 12:59:55.983,-0.121
2024/05/19 14:59:59.806,-0.115
2024/05/19 16:59:55.574,-0.129
2024/05/19 18:59:30.971,-0.131
2024/05/19 20:59:59.972,-0.117
2024/05/19 22:59:58.933,-0.119
2024/05/20 00:59:52.114,-0.115
2024/05/20 02:59:51.749,-0.125
2024/05/20 04:59:59.280,-0.109
2024/05/20 06:03:38.022,-0.121
2024/05/20 08:59:58.710,-0.121
2024/05/20 10:59:59.781,-0.117
2024/05/20 12:59:56.526,-0.133
2024/05/20 14:59:53.371,-0.115
2024/05/20 16:37:10.449,-0.119
2024/05/20 18:59:59.684,-0.125
2024/05/20 20:59:59.616,-0.123
2024/05/20 22:59:59.315,-0.129
2024/05/21 00:59:52.057,-0.117
2024/05/21 02:30:39.775,-0.121
2024/05/21 03:04:07.483,-0.125
2024/05/23 20:59:27.248,-0.207
2024/05/23 22:59:57.671,-0.091
2024/05/24 00:59:17.406,-0.095
2024/05/24 02:55:44.457,-0.089
2024/05/24 04:46:10.605,-0.093
2024/05/24 06:48:54.985,-0.087
2024/05/24 08:59:48.923,-0.4309922
2024/05/24 10:59:57.170,-0.087
2024/05/24 12:56:10.811,-0.087
2024/05/24 14:59:57.925,-0.095
2024/05/24 16:59:58.163,-0.083
2024/05/24 18:59:57.823,-0.093
2024/05/24 20:59:58.044,-0.079
2024/05/24 22:59:58.201,-0.089
2024/05/25 00:59:57.653,-0.089
2024/05/25 02:59:57.396,-0.089
2024/05/25 04:59:57.811,-0.087
2024/05/25 06:59:57.870,-0.091
2024/05/25 08:59:58.104,-0.091
2024/05/25 10:59:57.994,-0.091
2024/05/25 12:59:57.091,-0.085
2024/05/25 14:59:57.959,-0.167
2024/05/25 16:59:57.523,-0.093
2024/05/25 18:59:57.901,-0.091
2024/05/25 20:59:57.163,-0.183
2024/05/25 22:59:57.750,-0.087
2024/05/26 00:59:58.165,-0.101
2024/05/26 02:59:58.139,-0.087
2024/05/26 04:59:58.189,-0.089
2024/05/26 06:47:02.272,-0.085
2024/05/26 08:59:57.744,-0.095
2024/05/26 10:59:57.567,-0.089
2024/05/26 12:59:57.831,-0.085
2024/05/26 14:59:57.905,-0.087
2024/05/26 16:59:57.707,-0.089
2024/05/26 18:59:57.753,-0.091
2024/05/26 20:59:58.155,-0.077
2024/05/26 22:59:58.022,-0.093
2024/05/27 00:59:58.086,-0.093
2024/05/27 02:59:58.141,-0.091
2024/05/27 04:59:57.771,-0.097
2024/05/27 06:40:31.048,-0.113
2024/05/27 08:59:57.744,-0.085
2024/05/27 10:59:57.998,-0.087
2024/05/27 12:59:58.006,-0.099
2024/05/27 14:59:57.646,-0.089
2024/05/27 16:59:57.943,-0.093
2024/05/27 18:59:57.110,-0.091
2024/05/27 20:59:57.785,-0.089
2024/05/27 22:59:58.102,-0.091
2024/05/28 00:59:57.782,-0.083
2024/05/28 02:59:56.998,-0.087
2024/05/28 04:59:57.730,-0.093
2024/05/28 06:59:58.138,-0.093
2024/05/28 08:59:46.064,-0.089
2024/05/28 10:59:33.960,-0.095
2024/05/28 12:59:57.383,-0.091
2024/05/28 14:59:57.670,-0.171
2024/05/28 16:59:56.710,-0.177
2024/05/28 18:59:46.602,-0.087
2024/05/28 20:59:56.812,-0.097
2024/05/28 22:59:57.614,-0.095
2024/05/29 00:59:58.018,-0.093
2024/05/29 02:59:57.765,-0.091
2024/05/29 04:27:42.620,-0.097
2024/05/29 08:59:58.156,-0.089
2024/05/29 10:41:45.497,-0.035
2024/05/29 12:59:57.574,-0.091
2024/05/29 14:59:57.790,-0.089
2024/05/29 16:59:57.965,-0.081
2024/05/29 18:59:43.261,-0.089
2024/05/29 20:53:52.686,-0.091
2024/05/29 22:59:57.950,-0.091
2024/05/30 00:34:18.620,-0.097
2024/05/30 02:59:57.912,-0.085
2024/05/30 04:03:26.915,-0.083
2024/05/30 20:59:56.573,-0.087
2024/05/30 22:59:57.890,-0.159
2024/05/31 00:59:58.064,-0.161
2024/05/31 02:59:16.969,-0.155
2024/05/31 04:59:57.469,-0.087
2024/05/31 06:41:08.435,-0.091
2024/05/31 08:54:00.617,-0.093
2024/05/31 10:59:57.884,-0.093
2024/05/31 12:59:58.044,-0.089
2024/05/31 14:59:08.576,-0.117
2024/05/31 16:59:58.082,-0.115
2024/05/31 18:59:57.735,-0.115
2024/05/31 20:59:57.891,-0.123
2024/05/31 22:59:57.917,-0.125
2024/06/01 00:59:58.008,-0.119
2024/06/01 02:59:57.971,-0.117
2024/06/01 04:59:57.658,-0.117
2024/06/01 06:59:57.850,-0.123
2024/06/01 08:59:57.850,-0.141
2024/06/01 10:59:58.126,-0.125
2024/06/01 12:59:57.214,-0.139
2024/06/01 14:59:57.808,-0.135
2024/06/01 16:59:57.607,-0.143
2024/06/01 18:59:58.051,-0.133
2024/06/01 20:59:57.672,-0.121
2024/06/01 22:59:16.891,-0.117
2024/06/02 00:59:57.978,-0.123
2024/06/02 02:59:57.658,-0.125
2024/06/02 04:59:57.663,-0.119
2024/06/02 06:59:57.706,-0.115
2024/06/02 08:59:57.915,-0.123
2024/06/02 10:59:57.668,-0.121
2024/06/02 12:59:57.976,-0.115
2024/06/02 14:59:57.830,-0.119
2024/06/02 16:59:57.521,-0.117
2024/06/02 18:59:57.669,-0.151
2024/06/02 20:59:58.188,-0.161
2024/06/02 22:59:57.776,-0.157
2024/06/03 00:59:57.768,-0.155
2024/06/03 02:59:57.997,-0.163
2024/06/03 04:59:57.839,-0.157
2024/06/03 06:59:57.983,-0.157
2024/06/03 08:59:57.990,-0.047
2024/06/03 10:59:25.528,-0.149
2024/06/03 12:59:57.810,-0.131
2024/06/03 14:59:57.981,-0.139
2024/06/03 16:59:58.219,-0.129
2024/06/03 18:59:57.915,-0.069
2024/06/03 20:58:56.439,-0.035
2024/06/03 22:59:57.625,-0.051
2024/06/04 00:46:51.469,-0.097
2024/06/04 01:36:51.225,-0.097
2024/06/04 13:49:57.673,-0.097
2024/06/06 22:59:57.131,-0.105
2024/06/07 00:59:57.471,-0.107
2024/06/07 02:59:57.624,-0.119
2024/06/07 04:58:54.378,-0.117
2024/06/07 06:59:57.562,-0.113
2024/06/07 08:59:57.899,-0.089
2024/06/07 10:59:58.238,-0.107
2024/06/07 12:59:58.026,-0.103
2024/06/07 14:59:58.043,-0.097
2024/06/07 15:35:56.073,-0.113
2024/06/07 18:58:40.123,-0.149
2024/06/07 20:59:57.620,-0.125
2024/06/07 22:59:57.818,-0.111
2024/06/08 00:59:57.957,-0.105
2024/06/08 02:59:57.869,-0.111
2024/06/08 04:59:57.886,-0.105
2024/06/08 06:59:57.757,-0.105
2024/06/08 08:12:56.063,-0.121
2024/06/08 12:53:05.046,-0.041
2024/06/08 14:52:01.126,-0.165
2024/06/08 16:50:54.583,-0.267
2024/06/08 18:59:57.454,-0.167
2024/06/08 20:59:58.106,-0.107
2024/06/08 22:17:00.561,-0.093
2024/06/08 23:47:18.904,-0.107
2024/06/09 02:59:19.471,-0.109
2024/06/09 04:59:58.081,-0.119
2024/06/09 06:59:57.681,-0.117
2024/06/09 08:59:57.192,-0.115
2024/06/09 10:59:58.055,-0.111
2024/06/09 12:59:58.026,-0.117
2024/06/09 14:59:49.981,-0.113
2024/06/09 16:08:33.024,-0.119
2024/06/09 18:59:57.532,-0.107
2024/06/09 20:56:03.822,-0.107
2024/06/09 22:59:57.764,-0.117
2024/06/10 00:59:57.964,-0.113
2024/06/10 02:59:58.018,-0.123
2024/06/10 04:59:57.914,-0.119
2024/06/10 06:53:04.512,-0.115
2024/06/10 08:39:22.020,-0.115
2024/06/10 10:59:58.396,-0.113
2024/06/10 12:59:58.127,-0.117
2024/06/10 14:59:58.018,-0.103
2024/06/10 16:59:57.492,-0.115
2024/06/10 18:59:57.757,-0.113
2024/06/10 20:59:58.168,-0.115
2024/06/10 22:59:57.719,-0.107
2024/06/11 00:59:58.239,-0.117
2024/06/11 02:59:57.779,-0.111
2024/06/11 04:59:58.055,-0.105
2024/06/11 06:59:58.302,-0.119
2024/06/11 08:59:57.993,-0.119
2024/06/11 10:59:57.615,-0.097
2024/06/11 12:28:48.704,-0.135
2024/06/11 14:59:57.989,-0.101
2024/06/11 16:59:58.118,-0.121
2024/06/11 18:59:57.807,-0.129
2024/06/11 20:59:58.060,-0.121
2024/06/11 22:59:57.727,-0.121
2024/06/12 00:59:57.781,-0.125
2024/06/12 02:59:57.919,-0.109
2024/06/12 04:59:57.875,-0.125
2024/06/12 06:59:57.878,-0.123
2024/06/12 08:59:57.568,-0.129
2024/06/12 10:59:57.883,-0.163
2024/06/12 12:59:58.115,-0.113
2024/06/12 14:59:57.973,-0.119
2024/06/12 16:59:55.697,-0.119
2024/06/12 18:59:57.765,-0.117
2024/06/12 20:59:57.860,-0.125
2024/06/12 22:59:57.749,-0.117
2024/06/12 23:21:26.236,-0.115
2024/06/13 02:59:58.026,-0.147
2024/06/13 04:59:57.384,-0.107
2024/06/13 06:59:58.174,-0.099
2024/06/13 08:59:57.660,-0.109
2024/06/13 10:59:57.341,-0.139
2024/06/13 12:59:57.681,-0.119
2024/06/13 14:59:57.674,-0.149
2024/06/13 16:59:57.815,-0.141
2024/06/13 18:59:57.705,-0.149
2024/06/13 20:56:55.944,-0.109
2024/06/13 22:59:57.904,-0.099
2024/06/14 00:59:58.029,-0.119
2024/06/14 02:47:02.036,-0.119
2024/06/14 04:59:57.908,-0.111
2024/06/14 06:59:58.232,-0.125
2024/06/14 08:59:58.058,-0.125
2024/06/14 10:59:58.338,-0.137
2024/06/14 12:59:58.103,-0.137
2024/06/14 14:59:58.144,-0.101
2024/06/14 16:59:59.648,-0.037
2024/06/14 18:59:58.053,-0.057
2024/06/14 20:59:58.172,-0.061
2024/06/14 22:59:57.715,-0.049
2024/06/15 00:59:57.589,-0.065
2024/06/15 02:59:57.825,-0.127
2024/06/15 04:59:57.175,-0.059
2024/06/15 06:59:57.766,-0.059
2024/06/15 08:59:56.771,-0.111
2024/06/15 10:59:58.182,-0.103
2024/06/15 12:59:58.212,-0.107
2024/06/15 14:59:58.153,-0.293
2024/06/15 16:59:57.789,-0.127
2024/06/15 18:59:57.625,-0.133
2024/06/15 20:59:07.779,-0.119
2024/06/15 22:59:58.218,-0.119
2024/06/16 00:20:24.345,-0.117
2024/06/16 02:59:57.868,-0.133
2024/06/16 04:59:56.005,-0.117
2024/06/16 06:59:58.130,-0.117
2024/06/16 08:59:54.358,-0.133
2024/06/16 10:59:58.046,-0.131
2024/06/16 12:07:08.664,-0.087
2024/06/16 16:59:57.982,-0.189
2024/06/16 18:57:44.126,-0.117
2024/06/16 20:59:58.243,-0.185
2024/06/16 22:59:57.564,-0.111
2024/06/17 00:59:57.694,-0.135
2024/06/17 02:59:58.136,-0.133
2024/06/17 04:59:58.407,-0.139
2024/06/17 06:59:58.017,-0.135
2024/06/17 08:55:32.739,-0.121
2024/06/17 10:59:57.888,-0.121
2024/06/17 12:59:57.328,-0.129
2024/06/17 14:16:31.404,-0.233
2024/06/17 15:12:32.292,-0.225
2024/06/17 18:59:58.037,-0.083
2024/06/17 19:57:52.910,-0.117
2024/06/17 22:59:16.722,-0.149
2024/06/18 00:59:58.148,-0.109
2024/06/18 02:59:57.611,-0.129
2024/06/18 04:59:58.176,-0.131
2024/06/18 06:00:14.485,-0.135
2024/06/18 22:55:12.801,-0.115
2024/06/19 00:02:52.747,-0.321
2024/06/19 04:59:57.797,-0.111
2024/06/19 06:59:57.999,-0.137
2024/06/19 08:59:57.981,-0.143
2024/06/19 10:59:57.936,-0.139
2024/06/19 12:59:57.593,-0.139
2024/06/19 14:59:56.795,-0.141
2024/06/19 16:59:58.123,-0.145
2024/06/19 18:59:58.069,-0.137
2024/06/19 20:59:58.095,-0.147
2024/06/19 22:59:57.915,-0.141
2024/06/20 00:59:57.963,-0.137
2024/06/20 02:59:16.534,-0.141
2024/06/20 04:59:57.918,-0.143
2024/06/20 06:59:58.342,-0.139
2024/06/20 08:59:13.464,-0.137
2024/06/20 09:42:29.249,-0.035
2024/06/20 14:59:30.216,-0.137
2024/06/20 16:53:09.089,-0.117
2024/06/20 18:59:57.889,-0.175
2024/06/20 20:59:58.331,-0.173
2024/06/20 22:59:58.168,-0.179
2024/06/21 00:59:57.629,-0.173
2024/06/21 02:59:58.295,-0.177
2024/06/21 04:59:58.086,-0.181
2024/06/21 06:54:59.728,-0.177
2024/06/21 08:56:34.106,-0.245
2024/06/21 10:59:58.056,-0.177
2024/06/21 12:59:58.046,-0.237
2024/06/21 14:55:55.218,-0.219
2024/06/21 16:59:56.981,-0.183
2024/06/21 18:59:58.273,-0.187
2024/06/21 20:59:58.010,-0.197
2024/06/21 22:59:58.167,-0.185
2024/06/22 00:59:58.248,-0.195
2024/06/22 02:59:58.181,-0.199
2024/06/22 04:59:57.529,-0.183
2024/06/22 06:59:57.765,-0.191
2024/06/22 08:59:57.929,-0.193
2024/06/22 10:59:57.807,-0.195
2024/06/22 12:59:57.556,-0.189
2024/06/22 14:45:30.962,-0.191
2024/06/22 16:59:57.944,-0.179
2024/06/22 18:59:58.223,-0.183
2024/06/22 20:59:57.827,-0.187
2024/06/22 22:59:57.441,-0.177
2024/06/23 00:59:57.939,-0.179
2024/06/23 02:59:58.165,-0.183
2024/06/23 04:59:58.341,-0.177
2024/06/23 06:59:58.089,-0.175
2024/06/23 08:59:33.438,-0.165
2024/06/23 10:59:57.997,-0.187
2024/06/23 12:59:57.711,-0.179
2024/06/23 14:59:57.746,-0.185
2024/06/23 16:59:57.279,-0.177
2024/06/23 18:59:57.427,-0.179
2024/06/23 20:59:57.970,-0.187
2024/06/23 22:59:57.386,-0.183
2024/06/24 00:59:58.068,-0.177
2024/06/24 02:59:58.259,-0.181
2024/06/24 04:59:57.920,-0.181
2024/06/24 06:59:58.010,-0.181
2024/06/24 08:59:41.583,-0.177
2024/06/24 10:59:58.097,-0.175
2024/06/24 12:59:57.631,-0.163
2024/06/24 14:59:58.225,-0.177
2024/06/24 16:59:58.230,-0.163
2024/06/24 18:59:58.186,-0.169
2024/06/24 20:59:58.167,-0.165
2024/06/24 22:59:57.468,-0.159
2024/06/25 00:59:57.841,-0.165
2024/06/25 02:59:58.158,-0.165
2024/06/25 04:59:57.740,-0.167
2024/06/25 06:59:58.100,-0.169
2024/06/25 08:59:57.984,-0.165
2024/06/25 10:59:57.954,-0.173
2024/06/25 12:59:57.897,-0.175
2024/06/25 14:59:58.127,-0.179
2024/06/25 16:59:57.942,-0.179
2024/06/25 18:59:58.259,-0.175
2024/06/25 20:59:58.147,-0.167
2024/06/25 22:59:57.948,-0.169
2024/06/26 00:59:57.895,-0.167
2024/06/26 02:59:58.100,-0.165
2024/06/26 04:59:57.824,-0.177
2024/06/26 06:59:58.020,-0.161
2024/06/26 08:59:58.118,-0.161
2024/06/26 10:59:58.216,-0.161
2024/06/26 12:59:58.024,-0.185
2024/06/26 14:59:58.131,-0.187
2024/06/26 16:44:17.932,-0.165
2024/06/30 16:17:45.312,-0.169
2024/06/30 18:59:56.905,-0.145
2024/06/30 20:59:56.285,-0.137
2024/06/30 22:59:56.534,-0.143
2024/07/01 00:59:55.336,-0.133
2024/07/01 02:59:56.333,-0.121
2024/07/01 04:59:56.224,-0.117
2024/07/01 06:59:56.611,-0.125
2024/07/01 08:59:56.596,-0.125
2024/07/01 10:59:56.856,-0.121
2024/07/01 12:59:56.819,-0.117
2024/07/01 14:59:56.797,-0.115
2024/07/01 16:59:56.523,-0.111
2024/07/01 18:59:56.645,-0.113
2024/07/01 20:59:56.317,-0.119
2024/07/01 22:59:56.711,-0.119
2024/07/02 00:13:26.850,-0.125
2024/07/02 02:59:56.617,-0.113
2024/07/02 04:59:56.517,-0.121
2024/07/02 06:59:55.949,-0.121
2024/07/02 08:59:56.573,-0.123
2024/07/02 10:59:33.744,-0.119
2024/07/02 12:59:58.058,-0.121
2024/07/02 14:41:11.881,-0.115
2024/07/02 16:59:59.192,-0.111
2024/07/02 17:34:01.805,-0.115
2024/07/03 10:23:52.026,0
2024/07/29 15:17:26.404,0
